File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/49/7d/PMC3512030.tar.gz,Front Cell Neurosci. 2012 Dec 3; 6:57,PMC3512030,2023-06-10 23:25:09,23227002.0,CC BY
oa_package/a5/7a/PMC3514673.tar.gz,Genome Res. 2012 Dec; 22(12):2436-2444,PMC3514673,2022-11-10 09:10:11,22701078.0,CC BY-NC
oa_package/d7/3d/PMC3530677.tar.gz,Genome Res. 2013 Jan; 23(1):169-180,PMC3530677,2022-11-10 09:10:11,22936248.0,CC BY-NC
oa_package/3b/74/PMC3530719.tar.gz,Front Oncol. 2012 Dec 27; 2:197,PMC3530719,2014-03-22 20:11:31,23293768.0,CC BY
oa_package/bc/9d/PMC3538378.tar.gz,Nat Genet. 2012 Mar 4; 44(4):398-S2,PMC3538378,2016-02-05 10:37:59,22387999.0,NO-CC CODE
oa_package/8c/6f/PMC3541676.tar.gz,Nat Struct Mol Biol. 2012 Feb 12; 19(3):321-327,PMC3541676,2016-02-03 19:26:18,22343717.0,NO-CC CODE
oa_package/c3/b2/PMC3541684.tar.gz,Nat Cell Biol. 2011 Oct 23; 13(11):1353-1360,PMC3541684,2016-02-04 19:26:25,22020437.0,NO-CC CODE
oa_package/bb/68/PMC3547793.tar.gz,PLoS Genet. 2013 Jan 17; 9(1):e1003202,PMC3547793,2020-12-16 06:16:22,23341782.0,CC BY
oa_package/4e/41/PMC3551211.tar.gz,Gut. 2013 Jan 30; 62(1):112-120,PMC3551211,2023-06-11 21:25:17,22466618.0,CC BY-NC
oa_package/b5/88/PMC3551857.tar.gz,RNA Biol. 2012 Aug 1; 9(8):1039-1044,PMC3551857,2013-01-24 19:21:38,22858676.0,CC BY-NC
oa_package/3f/22/PMC3554549.tar.gz,PLoS Genet. 2013 Jan 24; 9(1):e1003224,PMC3554549,2020-12-16 06:16:22,23358228.0,CC BY
oa_package/ef/71/PMC3554605.tar.gz,BMC Bioinformatics. 2013 Jan 16; 14:16,PMC3554605,2023-06-11 23:25:21,23324024.0,CC BY
oa_package/77/be/PMC3570552.tar.gz,PLoS One. 2013 Feb 12; 8(2):e55458,PMC3570552,2020-12-16 06:16:22,23424633.0,CC BY
oa_package/6c/2a/PMC3576234.tar.gz,BMC Genomics. 2012 Oct 17; 13:559,PMC3576234,2013-03-24 07:20:48,23075437.0,CC BY
oa_package/da/a4/PMC3580414.tar.gz,Genome Med. 2012 Jul 26; 4(7):58,PMC3580414,2018-12-31 07:56:00,22830651.0,NO-CC CODE
oa_package/54/58/PMC3580448.tar.gz,Genome Med. 2012 Oct 30; 4(10):79,PMC3580448,2013-03-24 07:28:51,23114035.0,NO-CC CODE
oa_package/18/55/PMC3580488.tar.gz,Genome Biol. 2012 Nov 29; 13(11):177,PMC3580488,2014-06-16 08:19:23,23194371.0,NO-CC CODE
oa_package/4c/bc/PMC3581495.tar.gz,PLoS One. 2013 Feb 25; 8(2):e57891,PMC3581495,2018-03-31 00:26:21,23451281.0,CC BY
oa_package/de/29/PMC3581751.tar.gz,Nat Neurosci. 2013 Mar 27; 16(3):332-339,PMC3581751,2016-11-05 21:51:23,23354330.0,NO-CC CODE
oa_package/47/14/PMC3592910.tar.gz,PLoS One. 2013 Mar 8; 8(3):e57637,PMC3592910,2018-03-31 01:32:20,23520475.0,CC BY
oa_package/f9/63/PMC3594290.tar.gz,RNA Biol. 2013 Feb 1; 10(2):321-333,PMC3594290,2013-04-06 21:10:57,23324600.0,CC BY-NC
oa_package/40/9d/PMC3598493.tar.gz,BMC Bioinformatics. 2013 Jan 17; 14:22,PMC3598493,2013-03-24 08:14:36,23327649.0,CC BY
oa_package/9d/56/PMC3603456.tar.gz,Open Biol. 2013 Jan; 3(1):120144,PMC3603456,2014-04-08 21:23:28,23303309.0,CC BY
oa_package/34/56/PMC3605224.tar.gz,Mol Psychiatry. 2013 Jun 14; 18(6):721-728,PMC3605224,2016-02-03 19:26:51,22889924.0,NO-CC CODE
oa_package/8b/0f/PMC3608267.tar.gz,Sarcoma. 2013 Feb 27; 2013:168145,PMC3608267,2017-07-06 12:09:03,23554566.0,CC BY
oa_package/7d/8d/PMC3610829.tar.gz,PLoS One. 2013 Mar 28; 8(3):e60465,PMC3610829,2020-12-16 06:16:22,23555977.0,CC BY
oa_package/70/fd/PMC3633048.tar.gz,BMC Bioinformatics. 2013 Apr 22; 14(Suppl 3):S15,PMC3633048,2014-09-30 18:30:20,23630983.0,CC BY
oa_package/f6/e1/PMC3634643.tar.gz,Dis Model Mech. 2013 May; 6(3):580-593,PMC3634643,2014-12-29 19:20:02,23616077.0,CC BY-NC-SA
oa_package/a4/6a/PMC3639389.tar.gz,J Cell Biol. 2013 Apr 29; 201(3):373-383,PMC3639389,2018-02-22 12:14:26,23629964.0,CC BY-NC-SA
oa_package/3c/9a/PMC3639729.tar.gz,J Vis Exp. 2013 Mar 24;(73):50088,PMC3639729,2015-12-09 10:08:26,23542634.0,CC BY-NC-ND
oa_package/24/78/PMC3641172.tar.gz,Nat Methods. 2013 May 17; 10(5):403-406,PMC3641172,2016-02-03 19:27:19,23503053.0,NO-CC CODE
oa_package/67/cc/PMC3663092.tar.gz,Genome Biol. 2013 Apr 25; 14(4):113,PMC3663092,2014-10-14 11:45:30,23651518.0,NO-CC CODE
oa_package/3f/ac/PMC3664805.tar.gz,Nucleic Acids Res. 2013 May 8; 41(10):5149-5163,PMC3664805,2013-05-28 20:21:42,23571760.0,CC BY-NC
oa_package/b5/56/PMC3670751.tar.gz,Nature. 2013 May 23; 497(7450):482-485,PMC3670751,2016-02-03 19:27:37,23636333.0,NO-CC CODE
oa_package/8d/87/PMC3674708.tar.gz,J Exp Med. 2013 Jun 3; 210(6):1137-1151,PMC3674708,2013-12-02 19:09:18,23712428.0,CC BY-NC-SA
oa_package/b1/88/PMC3680521.tar.gz,Cell Cycle. 2013 May 15; 12(10):1475-1476,PMC3680521,2013-06-14 20:22:18,23624838.0,CC BY-NC
oa_package/5c/8f/PMC3680522.tar.gz,Cell Cycle. 2013 May 15; 12(10):1477-1479,PMC3680522,2013-06-14 20:22:18,23624837.0,CC BY-NC
oa_package/f3/31/PMC3681497.tar.gz,Oncotarget. 2012 Nov 27; 3(12):1588-1599,PMC3681497,2015-12-22 05:17:08,23249862.0,CC BY
oa_package/c8/8e/PMC3684276.tar.gz,Nature. 2012 Sep 6; 489(7414):101-108,PMC3684276,2016-02-05 10:44:06,22955620.0,NO-CC CODE
oa_package/52/57/PMC3689739.tar.gz,PLoS One. 2013 Jun 21; 8(6):e66264,PMC3689739,2020-12-16 06:16:22,23805207.0,CC BY
oa_package/76/76/PMC3695530.tar.gz,Nucleic Acids Res. 2013 Jul 27; 41(12):6300-6315,PMC3695530,2013-07-08 22:55:53,23630323.0,CC BY
oa_package/30/ce/PMC3697991.tar.gz,BMC Bioinformatics. 2013 Jun 28; 14(Suppl 9):S1,PMC3697991,2014-09-30 18:46:23,23902433.0,CC BY
oa_package/ad/42/PMC3698175.tar.gz,Plant Methods. 2013 Jun 20; 9:21,PMC3698175,2014-10-20 11:41:57,23786766.0,CC BY
oa_package/3d/5f/PMC3702661.tar.gz,Nature. 2013 Jul 4; 499(7456):92-96,PMC3702661,2016-02-03 19:28:01,23748442.0,NO-CC CODE
oa_package/fd/3c/PMC3706896.tar.gz,Genome Med. 2013 Mar 27; 5(3):28,PMC3706896,2014-10-15 11:25:39,23537139.0,CC BY
oa_package/9a/b8/PMC3706964.tar.gz,Genome Biol. 2013 Jun 28; 14(6):124,PMC3706964,2014-10-15 11:25:59,23809492.0,NO-CC CODE
oa_package/08/39/PMC3707490.tar.gz,Nat Biotechnol. 2012 Jul 1; 30(7):693-700,PMC3707490,2016-02-03 10:47:35,22750884.0,NO-CC CODE
oa_package/19/94/PMC3708527.tar.gz,RNA. 2013 Aug; 19(8):1064-1077,PMC3708527,2023-05-25 00:25:19,23788724.0,CC BY-NC
oa_package/36/6d/PMC3715441.tar.gz,PLoS Comput Biol. 2013 Jul 18; 9(7):e1003121,PMC3715441,2020-12-16 06:16:22,23874171.0,CC BY
oa_package/06/94/PMC3723491.tar.gz,PLoS Comput Biol. 2013 Jul 25; 9(7):e1003128,PMC3723491,2020-12-16 06:16:22,23935468.0,CC BY
oa_package/bb/70/PMC3729586.tar.gz,Nat Neurosci. 2013 Aug 30; 16(8):1068-1076,PMC3729586,2016-02-03 19:28:18,23817549.0,NO-CC CODE
oa_package/ec/b0/PMC3732091.tar.gz,BMC Evol Biol. 2013 Feb 28; 13:57,PMC3732091,2014-09-30 15:24:57,23448166.0,CC BY
oa_package/d4/8e/PMC3735830.tar.gz,Nat Struct Mol Biol. 2013 Aug 14; 20(8):944-951,PMC3735830,2016-02-03 10:51:21,23851460.0,NO-CC CODE
oa_package/d7/0b/PMC3742981.tar.gz,J Neurophysiol. 2013 Aug 15; 110(4):817-825,PMC3742981,2015-05-06 20:24:09,23699057.0,CC BY
oa_package/69/8a/PMC3744432.tar.gz,PLoS Genet. 2013 Aug 15; 9(8):e1003684,PMC3744432,2020-12-16 06:16:22,23966869.0,CC BY
oa_package/47/0f/PMC3753935.tar.gz,RNA. 2013 Sep; 19(9):1295-1308,PMC3753935,2022-11-10 09:10:11,23882112.0,CC BY-NC
oa_package/d0/3f/PMC3765962.tar.gz,Semin Oncol. 2013 Aug; 40(4):482-491,PMC3765962,2016-03-03 09:21:44,23972712.0,CC BY
oa_package/44/c4/PMC3778011.tar.gz,PLoS Genet. 2013 Sep 19; 9(9):e1003789,PMC3778011,2020-12-16 06:16:22,24068959.0,CC BY
oa_package/8f/5d/PMC3782350.tar.gz,F1000Res. 2012 Sep 7; 1:14,PMC3782350,2020-12-16 06:16:22,23936626.0,CC BY
oa_package/82/01/PMC3787258.tar.gz,Genome Res. 2013 Oct; 23(10):1601-1614,PMC3787258,2022-11-10 09:10:11,23811145.0,CC BY-NC
oa_package/56/71/PMC3787749.tar.gz,Open Biol. 2013 Sep; 3(9):130102,PMC3787749,2018-02-19 19:21:52,24026537.0,CC BY
oa_package/0c/83/PMC3790176.tar.gz,Br J Cancer. 2013 Oct 1; 109(7):1717-1724,PMC3790176,2014-09-30 20:19:49,24022187.0,CC BY-NC-SA
oa_package/7f/a5/PMC3792182.tar.gz,PeerJ. 2013 Oct 3; 1:e177,PMC3792182,2020-12-16 06:16:22,24109560.0,CC BY
oa_package/4c/39/PMC3797839.tar.gz,PLoS One. 2013 Oct 16; 8(10):e76257,PMC3797839,2020-12-16 06:16:22,24146845.0,CC BY
oa_package/c8/d5/PMC3799454.tar.gz,Nucleic Acids Res. 2013 Oct 16; 41(19):e182,PMC3799454,2013-11-27 09:54:37,23956220.0,CC BY-NC
oa_package/91/b1/PMC3799581.tar.gz,EMBO Mol Med. 2013 Oct 9; 5(10):1586-1601,PMC3799581,2013-10-23 20:08:59,24014320.0,CC BY
oa_package/fc/fe/PMC3806739.tar.gz,PLoS One. 2013 Oct 23; 8(10):e77175,PMC3806739,2020-12-16 06:16:22,24194868.0,CC BY
oa_package/ab/19/PMC3806779.tar.gz,PLoS One. 2013 Oct 23; 8(10):e76376,PMC3806779,2020-12-16 06:16:22,24194836.0,CC BY
oa_package/b6/a2/PMC3812177.tar.gz,PLoS One. 2013 Oct 29; 8(10):e79011,PMC3812177,2020-12-16 06:16:22,24205361.0,CC0
oa_package/b9/44/PMC3821857.tar.gz,PLoS One. 2013 Nov 8; 8(11):e79526,PMC3821857,2020-12-16 06:16:22,24255704.0,CC0
oa_package/fa/4a/PMC3821974.tar.gz,Nat Neurosci. 2013 May 7; 16(5):529-531,PMC3821974,2016-02-03 11:02:29,23563579.0,NO-CC CODE
oa_package/01/23/PMC3833184.tar.gz,BMC Evol Biol. 2013 Nov 15; 13:251,PMC3833184,2014-09-30 15:23:47,24237966.0,CC BY
oa_package/77/d7/PMC3841149.tar.gz,PLoS One. 2013 Nov 26; 8(11):e81769,PMC3841149,2020-12-16 06:16:22,24303070.0,CC BY
oa_package/2d/4f/PMC3841252.tar.gz,Stem Cell Reports. 2013 Oct 24; 1(5):371-378,PMC3841252,2013-11-29 16:52:09,24286025.0,CC BY
oa_package/1d/a7/PMC3844414.tar.gz,Gigascience. 2013 Jul 22; 2:10,PMC3844414,2014-10-15 11:42:43,23870653.0,CC BY
oa_package/a8/22/PMC3844418.tar.gz,BMC Bioinformatics. 2013 Aug 16; 14:249,PMC3844418,2020-04-20 20:39:07,23947436.0,CC BY
oa_package/c1/ab/PMC3845444.tar.gz,Nat Neurosci. 2013 Dec 20; 16(12):1737-1744,PMC3845444,2016-02-03 00:01:36,24141309.0,NO-CC CODE
oa_package/e8/22/PMC3849476.tar.gz,BMC Neurosci. 2013 Sep 26; 14:105,PMC3849476,2020-03-25 20:33:18,24070017.0,CC BY
oa_package/37/ab/PMC3851240.tar.gz,Nat Methods. 2013 Nov 3; 10(12):1177-1184,PMC3851240,2021-09-09 02:17:12,24185837.0,CC BY-NC-SA
oa_package/bb/32/PMC3852243.tar.gz,BMC Genomics. 2013 Sep 27; 14:659,PMC3852243,2014-09-30 20:46:39,24074028.0,CC BY
oa_package/1f/a2/PMC3852992.tar.gz,BMC Bioinformatics. 2013 Oct 4; 14:294,PMC3852992,2014-09-22 12:46:21,24090265.0,CC BY
oa_package/4e/06/PMC3872146.tar.gz,Onco Targets Ther. 2013 Dec 18; 7:33-43,PMC3872146,2014-01-01 22:54:25,24379681.0,CC BY-NC
oa_package/c5/c9/PMC3873276.tar.gz,PLoS Genet. 2013 Dec 26; 9(12):e1004043,PMC3873276,2020-12-16 06:16:22,24385931.0,CC BY
oa_package/4e/ac/PMC3877755.tar.gz,Genes Dev. 2013 Dec 15; 27(24):2648-2662,PMC3877755,2022-11-10 09:10:11,24285714.0,CC BY-NC
oa_package/59/73/PMC3885561.tar.gz,PLoS One. 2014 Jan 8; 9(1):e84336,PMC3885561,2020-12-16 06:16:22,24416218.0,CC BY
oa_package/a0/15/PMC3892974.tar.gz,J Exp Med. 2014 Jan 13; 211(1):1-4,PMC3892974,2019-07-01 12:56:09,24395889.0,CC BY-NC-SA
oa_package/8e/a6/PMC3894170.tar.gz,PLoS Genet. 2014 Jan 16; 10(1):e1004016,PMC3894170,2020-12-16 06:16:22,24453982.0,CC0
oa_package/b0/cc/PMC3906980.tar.gz,BMC Genomics. 2013 Oct 11; 14:701,PMC3906980,2014-01-30 19:11:07,24119003.0,CC BY
oa_package/a7/b0/PMC3908930.tar.gz,Nat Neurosci. 2013 Dec 20; 16(12):1821-1829,PMC3908930,2019-01-08 13:56:09,24141312.0,NO-CC CODE
oa_package/fb/c3/PMC3909949.tar.gz,Front Hum Neurosci. 2014 Feb 3; 8:29,PMC3909949,2014-02-20 19:11:41,24550809.0,CC BY
oa_package/db/40/PMC3913637.tar.gz,PLoS One. 2014 Feb 4; 9(2):e87647,PMC3913637,2020-12-16 06:16:22,24504085.0,CC BY
oa_package/2d/e3/PMC3916228.tar.gz,PLoS Genet. 2014 Feb 6; 10(2):e1004077,PMC3916228,2020-12-16 06:16:22,24516395.0,CC BY
oa_package/5e/ca/PMC3929164.tar.gz,Nature. 2013 Aug 15; 500(7462):335-339,PMC3929164,2016-02-03 11:12:56,23883927.0,NO-CC CODE
oa_package/b3/c3/PMC3935852.tar.gz,PLoS One. 2014 Feb 26; 9(2):e88977,PMC3935852,2020-12-16 06:16:22,24586468.0,CC BY
oa_package/d1/6f/PMC3941108.tar.gz,Genome Res. 2014 Mar; 24(3):431-443,PMC3941108,2022-11-10 09:10:11,24307553.0,CC BY-NC
oa_package/62/d5/PMC3945465.tar.gz,Sarcoma. 2014 Feb 13; 2014:617102,PMC3945465,2017-07-06 13:17:36,24693222.0,CC BY
oa_package/f2/ea/PMC3945883.tar.gz,Cell Res. 2014 Mar 17; 24(3):307-330,PMC3945883,2014-03-11 11:22:50,24343575.0,CC BY-NC-SA
oa_package/88/5f/PMC3950876.tar.gz,Br J Cancer. 2014 Mar 4; 110(5):1307-1315,PMC3950876,2015-03-03 19:08:22,24518591.0,CC BY-NC-SA
oa_package/8d/6e/PMC3953343.tar.gz,Genome Biol. 2013 Jul 3; 14(7):405,PMC3953343,2018-04-06 08:32:30,23822731.0,NO-CC CODE
oa_package/6f/23/PMC3955357.tar.gz,Nat Neurosci. 2014 Mar 2; 17(3):440-448,PMC3955357,2018-03-06 19:13:23,24487233.0,NO-CC CODE
oa_package/22/a6/PMC3957022.tar.gz,Front Syst Neurosci. 2014 Mar 18; 8:37,PMC3957022,2014-03-29 21:22:53,24672440.0,CC BY
oa_package/ac/0f/PMC3962002.tar.gz,F1000Res. 2013 Oct 31; 2:230,PMC3962002,2020-12-16 06:16:22,24715959.0,CC BY
oa_package/e9/cf/PMC3964910.tar.gz,RNA. 2014 Apr; 20(4):483-495,PMC3964910,2022-11-10 09:10:11,24554440.0,CC BY-NC
oa_package/b2/96/PMC3964986.tar.gz,Nucleic Acids Res. 2014 Jan 1; 42(Database issue):D1193-D1199,PMC3964986,2015-10-02 11:10:14,24217918.0,NO-CC CODE
oa_package/49/8f/PMC3965010.tar.gz,Nucleic Acids Res. 2014 Jan 1; 42(Database issue):D472-D477,PMC3965010,2015-10-02 06:11:57,24243840.0,CC BY
oa_package/1d/90/PMC3965094.tar.gz,Nucleic Acids Res. 2014 Jan 1; 42(Database issue):D546-D552,PMC3965094,2015-10-02 11:14:11,24163254.0,CC BY
oa_package/91/b0/PMC3965398.tar.gz,PLoS One. 2014 Mar 25; 9(3):e91762,PMC3965398,2020-12-16 06:16:22,24667609.0,CC BY
oa_package/7d/8a/PMC3971341.tar.gz,Genome Med. 2013 Jul 26; 5(7):67,PMC3971341,2014-04-08 17:09:25,23889995.0,CC BY
oa_package/af/44/PMC3971741.tar.gz,J Cell Biol. 2014 Mar 31; 204(7):1173-1190,PMC3971741,2014-09-30 20:19:49,24662569.0,CC BY-NC-SA
oa_package/3e/f4/PMC3973653.tar.gz,PLoS One. 2014 Apr 2; 9(4):e93822,PMC3973653,2020-12-16 06:16:22,24695493.0,CC BY
oa_package/25/c8/PMC3982379.tar.gz,Nature. 2013 Mar 14; 495(7440):241-245,PMC3982379,2016-02-02 19:24:00,23467088.0,NO-CC CODE
oa_package/8d/e8/PMC3988104.tar.gz,PLoS One. 2014 Apr 15; 9(4):e94975,PMC3988104,2020-12-16 06:16:22,24736732.0,CC BY
oa_package/a3/82/PMC3990578.tar.gz,PLoS One. 2014 Apr 17; 9(4):e95236,PMC3990578,2020-12-16 06:16:22,24743474.0,CC BY
oa_package/3f/e9/PMC3998888.tar.gz,PLoS Genet. 2014 Apr 24; 10(4):e1004286,PMC3998888,2020-12-16 06:16:22,24763381.0,CC BY
oa_package/3e/d6/PMC4015493.tar.gz,Genes Dev. 2014 Apr 1; 28(7):797-807,PMC4015493,2022-11-10 09:10:11,24696458.0,CC BY-NC
oa_package/d1/f3/PMC4017216.tar.gz,Sci Rep. 2014 May 12; 4:4934,PMC4017216,2016-02-03 21:08:36,24816792.0,CC BY
oa_package/10/3b/PMC4017628.tar.gz,Nature. 2013 Nov 28; 503(7477):521-524,PMC4017628,2016-02-03 11:23:23,24097352.0,NO-CC CODE
oa_package/ef/bc/PMC4018321.tar.gz,PLoS One. 2014 May 12; 9(5):e94755,PMC4018321,2020-12-15 09:16:16,24819091.0,CC BY
oa_package/b3/59/PMC4018468.tar.gz,Nat Methods. 2013 Nov 3; 10(12):1185-1191,PMC4018468,2021-09-09 02:17:12,24185836.0,CC BY-NC-SA
oa_package/3b/d1/PMC4022496.tar.gz,PLoS Genet. 2014 May 15; 10(5):e1004342,PMC4022496,2020-12-15 09:16:16,24831947.0,CC BY
oa_package/84/a8/PMC4025922.tar.gz,Nat Commun. 2014 Apr 23; 5:3729,PMC4025922,2020-11-14 21:56:22,24759783.0,NO-CC CODE
oa_package/fe/88/PMC4031262.tar.gz,Mol Psychiatry. 2014 Jun 29; 19(6):652-658,PMC4031262,2016-02-05 10:58:38,24776741.0,NO-CC CODE
oa_package/7c/fb/PMC4031635.tar.gz,Mol Psychiatry. 2014 Jun 4; 19(6):668-675,PMC4031635,2014-05-28 20:10:15,23732877.0,CC BY
oa_package/08/c8/PMC4033275.tar.gz,Gut. 2014 Jun 25; 63(6):974-983,PMC4033275,2014-06-05 20:10:20,24067278.0,CC BY-NC
oa_package/c5/88/PMC4039441.tar.gz,PLoS One. 2014 May 30; 9(5):e97758,PMC4039441,2020-12-15 09:16:16,24879013.0,CC BY
oa_package/ef/4b/PMC4042169.tar.gz,Cell Res. 2014 Jun 8; 24(6):766-769,PMC4042169,2014-06-12 20:10:55,24710597.0,CC BY-NC-SA
oa_package/1c/6e/PMC4051433.tar.gz,Nature. 2008 Oct 23; 455(7216):1129-1133,PMC4051433,2016-02-02 19:24:19,18948956.0,NO-CC CODE
oa_package/90/25/PMC4053695.tar.gz,Genome Biol. 2013 Sep 12; 14(9):R100,PMC4053695,2014-06-13 12:23:56,24028704.0,CC BY
oa_package/a2/95/PMC4053705.tar.gz,Genome Biol. 2013 May 10; 14(5):R41,PMC4053705,2018-12-28 19:18:49,23663246.0,CC BY
oa_package/0a/af/PMC4053812.tar.gz,Genome Biol. 2013 May 28; 14(5):R50,PMC4053812,2014-06-13 12:27:31,23714178.0,CC BY
oa_package/07/e7/PMC4053991.tar.gz,Genome Biol. 2014 Feb 27; 15(2):R40,PMC4053991,2018-08-24 20:07:57,24576388.0,CC BY
oa_package/84/1c/PMC4054884.tar.gz,Genome Biol. 2013 Dec 17; 14(12):r137,PMC4054884,2014-06-13 12:54:50,24345474.0,CC BY
oa_package/d7/f2/PMC4055451.tar.gz,PLoS One. 2014 Jun 12; 9(6):e99091,PMC4055451,2020-12-15 09:16:16,24921652.0,CC BY
oa_package/b4/49/PMC4062077.tar.gz,Nat Neurosci. 2008 Nov 12; 11(11):1262-1263,PMC4062077,2016-02-04 19:29:24,18849984.0,NO-CC CODE
oa_package/73/19/PMC4062594.tar.gz,Nat Chem Biol. 2014 Jul 20; 10(7):558-566,PMC4062594,2016-01-19 19:22:30,24845231.0,NO-CC CODE
oa_package/44/32/PMC4067614.tar.gz,Sci Rep. 2014 Jun 24; 4:5228,PMC4067614,2016-02-03 21:09:00,24957798.0,CC BY-NC-ND
oa_package/6c/51/PMC4073084.tar.gz,Genome Biol. 2014 Mar 25; 15(3):R53,PMC4073084,2014-10-06 18:06:06,24667040.0,CC BY
oa_package/3e/85/PMC4074602.tar.gz,Nature. 2014 Apr 17; 508(7496):411-415,PMC4074602,2016-01-19 19:22:35,24670663.0,NO-CC CODE
oa_package/8c/dc/PMC4078410.tar.gz,Nat Commun. 2014 Jun 30; 5:4106,PMC4078410,2021-08-07 14:16:31,24978855.0,CC BY-NC-ND
oa_package/51/9e/PMC4079684.tar.gz,PLoS One. 2014 Jul 2; 9(7):e101263,PMC4079684,2020-12-15 09:16:16,24988319.0,CC BY
oa_package/87/1d/PMC4079977.tar.gz,Genome Res. 2014 Jul; 24(7):1236-1250,PMC4079977,2022-11-10 09:10:11,24985917.0,CC BY-NC
oa_package/e3/cb/PMC4081565.tar.gz,PLoS One. 2014 Jul 3; 9(7):e101643,PMC4081565,2020-12-15 09:16:16,24992504.0,CC BY
oa_package/e9/82/PMC4084972.tar.gz,Nat Neurosci. 2009 May 12; 12(5):646-654,PMC4084972,2016-02-05 11:01:22,19363491.0,NO-CC CODE
oa_package/df/a3/PMC4102445.tar.gz,PLoS Genet. 2014 Jul 17; 10(7):e1004486,PMC4102445,2020-12-15 09:16:16,25032706.0,CC BY
oa_package/68/42/PMC4102761.tar.gz,Genes Dev. 2014 Jul 15; 28(14):1544-1549,PMC4102761,2022-11-10 09:10:11,25030694.0,CC BY-NC
oa_package/68/21/PMC4102943.tar.gz,Br J Cancer. 2014 Jul 15; 111(2):318-325,PMC4102943,2014-07-21 02:05:16,24874484.0,CC BY-NC-SA
oa_package/80/37/PMC4105746.tar.gz,RNA. 2014 Aug; 20(8):1195-1209,PMC4105746,2022-11-10 09:10:11,24942624.0,CC BY-NC
oa_package/ac/83/PMC4109783.tar.gz,Gigascience. 2014 Jul 8; 3:11,PMC4109783,2020-02-06 09:56:16,25061512.0,CC BY
oa_package/f4/3b/PMC4111125.tar.gz,F1000Res. 2013 Oct 4; 2:205,PMC4111125,2020-12-15 09:16:16,25110573.0,CC BY
oa_package/9f/f4/PMC4111744.tar.gz,Cell Cycle. 2014 Jun 15; 13(12):1833-1834,PMC4111744,2015-06-14 20:08:50,24865185.0,CC BY-NC
oa_package/5f/d0/PMC4113948.tar.gz,J Exp Med. 2014 Jul 28; 211(8):1503-1523,PMC4113948,2020-02-06 09:56:16,25071162.0,CC BY-NC-SA
oa_package/c6/72/PMC4117478.tar.gz,PLoS One. 2014 Jul 31; 9(7):e102895,PMC4117478,2020-12-15 09:16:16,25079783.0,CC BY
oa_package/6b/82/PMC4117942.tar.gz,Genes Dev. 2014 Aug 1; 28(15):1667-1680,PMC4117942,2022-11-10 09:10:11,25085419.0,CC BY-NC
oa_package/57/46/PMC4118672.tar.gz,Nat Struct Mol Biol. 2014 Feb 19; 21(2):189-197,PMC4118672,2016-01-20 10:16:03,24440982.0,NO-CC CODE
oa_package/1e/3b/PMC4118839.tar.gz,PLoS One. 2014 Aug 1; 9(8):e101777,PMC4118839,2020-12-15 09:16:16,25084170.0,CC BY
oa_package/61/b0/PMC4129436.tar.gz,Hum Genomics. 2014 Jul 30; 8(1):14,PMC4129436,2014-10-07 11:56:11,25078893.0,CC BY
oa_package/64/43/PMC4131462.tar.gz,Biomed Res Int. 2014 Jul 24; 2014:817613,PMC4131462,2017-05-03 14:07:42,25147816.0,CC BY
oa_package/99/3a/PMC4132285.tar.gz,eLife. 2014 Aug 14; 3:e03058,PMC4132285,2014-08-22 20:07:19,25124674.0,CC BY
oa_package/7c/a1/PMC4144720.tar.gz,J Chem Inf Model. 2014 Aug 25; 54(8):2286-2293,PMC4144720,2015-07-14 20:09:06,25026390.0,NO-CC CODE
oa_package/7f/23/PMC4152413.tar.gz,Nature. 2014 Aug 28; 512(7515):393-399,PMC4152413,2016-02-03 11:32:26,24670639.0,NO-CC CODE
oa_package/a1/15/PMC4153299.tar.gz,Front Neuroanat. 2014 Sep 3; 8:86,PMC4153299,2014-09-19 15:17:28,25232307.0,CC BY
oa_package/95/81/PMC4155737.tar.gz,Nature. 2014 Aug 28; 512(7515):445-448,PMC4155737,2016-02-05 11:05:34,25164755.0,CC BY
oa_package/6c/0e/PMC4161938.tar.gz,Mol Imaging Biol. 2014 May 6; 16(5):626-634,PMC4161938,2021-04-02 19:16:24,24798747.0,CC BY
oa_package/94/17/PMC4165899.tar.gz,Nature. 2014 Jun 19; 510(7505):402-406,PMC4165899,2016-01-19 19:23:23,24805236.0,NO-CC CODE
oa_package/d8/fc/PMC4166365.tar.gz,Front Comput Neurosci. 2014 Sep 17; 8:108,PMC4166365,2014-10-04 21:07:09,25278870.0,CC BY
oa_package/90/80/PMC4167002.tar.gz,Front Syst Neurosci. 2014 Sep 18; 8:173,PMC4167002,2014-10-04 21:09:07,25278849.0,CC BY
oa_package/3f/84/PMC4168055.tar.gz,BMC Genomics. 2014 Sep 6; 15(1):766,PMC4168055,2018-12-31 19:55:56,25194793.0,CC BY
oa_package/36/d1/PMC4176322.tar.gz,Nucleic Acids Res. 2014 Sep 15; 42(16):e127,PMC4176322,2014-12-01 19:10:33,25013177.0,CC BY
oa_package/ee/e7/PMC4180789.tar.gz,Nat Methods. 2014 Oct 17; 11(10):1033-1036,PMC4180789,2016-02-03 11:33:44,25128977.0,NO-CC CODE
